Date,Site_ID,Grade_Description,Competitor_Price
2019-02-22,10818,Unleaded Gas,2.119
2019-02-22,10838,Diesel,2.6590000000000003
2019-02-22,10838,Midgrade Gas,2.369
2019-02-22,10838,Premium Gas,2.6365
2019-02-22,10838,Unleaded Gas,2.099
2019-02-23,10808,Diesel,2.679
2019-02-23,10808,Midgrade Gas,2.289
2019-02-23,10808,Premium Gas,2.499
2019-02-23,10808,Unleaded Gas,2.099
2019-02-23,10818,Diesel,2.684
2019-02-23,10818,Midgrade Gas,2.3514999999999997
2019-02-23,10818,Premium Gas,2.7823333333333333
2019-02-23,10818,Unleaded Gas,2.119
2019-02-23,10838,Diesel,2.6590000000000003
2019-02-23,10838,Midgrade Gas,2.369
2019-02-23,10838,Premium Gas,2.6365
2019-02-23,10838,Unleaded Gas,2.099
2019-02-24,10808,Diesel,2.679
2019-02-24,10808,Midgrade Gas,2.289
2019-02-24,10808,Premium Gas,2.499
2019-02-24,10808,Unleaded Gas,2.099
2019-02-24,10818,Diesel,2.684
2019-02-24,10818,Midgrade Gas,2.4156666666666666
2019-02-24,10818,Premium Gas,2.674
2019-02-24,10818,Unleaded Gas,2.119
2019-02-24,10838,Diesel,2.6590000000000003
2019-02-24,10838,Midgrade Gas,2.369
2019-02-24,10838,Premium Gas,2.6365
2019-02-24,10838,Unleaded Gas,2.099
2019-02-25,10808,Diesel,2.679
2019-02-25,10808,Midgrade Gas,2.289
2019-02-25,10808,Premium Gas,2.499
2019-02-25,10808,Unleaded Gas,2.099
2019-02-25,10818,Diesel,2.7323333333333335
2019-02-25,10818,Midgrade Gas,2.4156666666666666
2019-02-25,10818,Premium Gas,2.669
2019-02-25,10818,Unleaded Gas,2.1310000000000002
2019-02-25,10838,Diesel,2.6590000000000003
2019-02-25,10838,Midgrade Gas,2.3615
2019-02-25,10838,Premium Gas,2.659
2019-02-25,10838,Unleaded Gas,2.0915
2019-02-26,10808,Diesel,2.679
2019-02-26,10808,Midgrade Gas,2.289
2019-02-26,10808,Premium Gas,2.499
2019-02-26,10808,Unleaded Gas,2.279
2019-02-26,10818,Diesel,2.7323333333333335
2019-02-26,10818,Midgrade Gas,2.4156666666666666
2019-02-26,10818,Premium Gas,2.7015000000000002
2019-02-26,10818,Unleaded Gas,2.1310000000000002
2019-02-26,10838,Diesel,2.6590000000000003
2019-02-26,10838,Midgrade Gas,2.3615
2019-02-26,10838,Premium Gas,2.659
2019-02-26,10838,Unleaded Gas,2.1315
2019-02-27,10808,Diesel,2.679
2019-02-27,10808,Midgrade Gas,2.289
2019-02-27,10808,Premium Gas,2.499
2019-02-27,10808,Unleaded Gas,2.119
2019-02-27,10818,Diesel,2.7323333333333335
2019-02-27,10818,Midgrade Gas,2.4615
2019-02-27,10818,Premium Gas,2.7015000000000002
2019-02-27,10818,Unleaded Gas,2.1310000000000002
2019-02-27,10838,Diesel,2.6923333333333335
2019-02-27,10838,Midgrade Gas,2.4090000000000003
2019-02-27,10838,Premium Gas,2.7615
2019-02-27,10838,Unleaded Gas,2.209
2019-02-28,10808,Diesel,2.679
2019-02-28,10808,Midgrade Gas,2.289
2019-02-28,10808,Premium Gas,2.499
2019-02-28,10808,Unleaded Gas,2.119
2019-02-28,10818,Diesel,2.7323333333333335
2019-02-28,10818,Midgrade Gas,2.4615
2019-02-28,10818,Premium Gas,2.7015000000000002
2019-02-28,10818,Unleaded Gas,2.1409999999999996
2019-02-28,10838,Diesel,2.6923333333333335
2019-02-28,10838,Midgrade Gas,2.4090000000000003
2019-02-28,10838,Premium Gas,2.7615
2019-02-28,10838,Unleaded Gas,2.2465
2019-03-01,10808,Diesel,2.6656666666666666
2019-03-01,10808,Midgrade Gas,2.289
2019-03-01,10808,Premium Gas,2.499
2019-03-01,10808,Unleaded Gas,2.119
2019-03-01,10818,Diesel,2.7323333333333335
2019-03-01,10818,Midgrade Gas,2.4590000000000005
2019-03-01,10818,Premium Gas,2.7264999999999997
2019-03-01,10818,Unleaded Gas,2.165
2019-03-01,10838,Diesel,2.6923333333333335
2019-03-01,10838,Midgrade Gas,2.454
2019-03-01,10838,Premium Gas,2.7565
2019-03-01,10838,Unleaded Gas,2.2565
2019-03-02,10808,Diesel,2.6656666666666666
2019-03-02,10808,Unleaded Gas,2.125666666666667
2019-03-02,10818,Diesel,2.7323333333333335
2019-03-02,10818,Midgrade Gas,2.471
2019-03-02,10818,Premium Gas,2.7590000000000003
2019-03-02,10818,Unleaded Gas,2.165
2019-03-02,10838,Diesel,2.6923333333333335
2019-03-02,10838,Midgrade Gas,2.404
2019-03-02,10838,Premium Gas,2.7565
2019-03-02,10838,Unleaded Gas,2.2565
2019-03-03,10808,Diesel,2.6656666666666666
2019-03-03,10808,Unleaded Gas,2.125666666666667
2019-03-03,10818,Diesel,2.7323333333333335
2019-03-03,10818,Midgrade Gas,2.471
2019-03-03,10818,Premium Gas,2.754
2019-03-03,10818,Unleaded Gas,2.185
2019-03-03,10838,Diesel,2.7089999999999996
2019-03-03,10838,Midgrade Gas,2.4015
2019-03-03,10838,Premium Gas,2.8315
2019-03-03,10838,Unleaded Gas,2.2239999999999998
2019-03-04,10808,Diesel,2.6656666666666666
2019-03-04,10808,Unleaded Gas,2.1456666666666666
2019-03-04,10818,Diesel,2.724
2019-03-04,10818,Midgrade Gas,2.471
2019-03-04,10818,Premium Gas,2.7923333333333336
2019-03-04,10818,Unleaded Gas,2.189
2019-03-04,10838,Diesel,2.7089999999999996
2019-03-04,10838,Midgrade Gas,2.4215
2019-03-04,10838,Premium Gas,2.7264999999999997
2019-03-04,10838,Unleaded Gas,2.2115
2019-03-05,10808,Diesel,2.6656666666666666
2019-03-05,10808,Unleaded Gas,2.1456666666666666
2019-03-05,10818,Diesel,2.724
2019-03-05,10818,Midgrade Gas,2.4764999999999997
2019-03-05,10818,Premium Gas,2.795666666666667
2019-03-05,10818,Unleaded Gas,2.197
2019-03-05,10838,Diesel,2.7089999999999996
2019-03-05,10838,Midgrade Gas,2.414
2019-03-05,10838,Premium Gas,2.7239999999999998
2019-03-05,10838,Unleaded Gas,2.2065
2019-03-06,10808,Diesel,2.6656666666666666
2019-03-06,10808,Unleaded Gas,2.1523333333333334
2019-03-06,10818,Diesel,2.724
2019-03-06,10818,Midgrade Gas,2.4865000000000004
2019-03-06,10818,Premium Gas,2.7714999999999996
2019-03-06,10818,Unleaded Gas,2.197
2019-03-06,10838,Diesel,2.7089999999999996
2019-03-06,10838,Midgrade Gas,2.4965
2019-03-06,10838,Premium Gas,2.7165
2019-03-06,10838,Unleaded Gas,2.164
2019-03-07,10808,Diesel,2.6656666666666666
2019-03-07,10808,Unleaded Gas,2.252333333333333
2019-03-07,10818,Diesel,2.724
2019-03-07,10818,Midgrade Gas,2.499
2019-03-07,10818,Premium Gas,2.7764999999999995
2019-03-07,10818,Unleaded Gas,2.2009999999999996
2019-03-07,10838,Diesel,2.7089999999999996
2019-03-07,10838,Midgrade Gas,2.404
2019-03-07,10838,Premium Gas,2.709
2019-03-07,10838,Unleaded Gas,2.1515
2019-03-08,10808,Diesel,2.679
2019-03-08,10808,Unleaded Gas,2.1856666666666666
2019-03-08,10818,Diesel,2.724
2019-03-08,10818,Midgrade Gas,2.499
2019-03-08,10818,Premium Gas,2.7764999999999995
2019-03-08,10818,Unleaded Gas,2.221
2019-03-08,10838,Diesel,2.7089999999999996
2019-03-08,10838,Midgrade Gas,2.404
2019-03-08,10838,Premium Gas,2.709
2019-03-08,10838,Unleaded Gas,2.1515
2019-03-09,10808,Diesel,2.679
2019-03-09,10808,Unleaded Gas,2.1856666666666666
2019-03-09,10818,Diesel,2.724
2019-03-09,10818,Midgrade Gas,2.5189999999999997
2019-03-09,10818,Premium Gas,2.7764999999999995
2019-03-09,10818,Unleaded Gas,2.2449999999999997
2019-03-09,10838,Diesel,2.7089999999999996
2019-03-09,10838,Midgrade Gas,2.404
2019-03-09,10838,Premium Gas,2.709
2019-03-09,10838,Unleaded Gas,2.1665
2019-03-10,10808,Diesel,2.679
2019-03-10,10808,Unleaded Gas,2.1856666666666666
2019-03-10,10818,Diesel,2.724
2019-03-10,10818,Midgrade Gas,2.5189999999999997
2019-03-10,10818,Premium Gas,2.7764999999999995
2019-03-10,10818,Unleaded Gas,2.2449999999999997
2019-03-10,10838,Diesel,2.7089999999999996
2019-03-10,10838,Midgrade Gas,2.404
2019-03-10,10838,Premium Gas,2.709
2019-03-10,10838,Unleaded Gas,2.1665
2019-03-11,10808,Diesel,2.679
2019-03-11,10808,Unleaded Gas,2.199
2019-03-11,10818,Diesel,2.724
2019-03-11,10818,Midgrade Gas,2.531
2019-03-11,10818,Premium Gas,2.8064999999999998
2019-03-11,10818,Unleaded Gas,2.2529999999999992
2019-03-11,10838,Diesel,2.7089999999999996
2019-03-11,10838,Midgrade Gas,2.5415
2019-03-11,10838,Premium Gas,2.779
2019-03-11,10838,Unleaded Gas,2.299
2019-03-12,10808,Diesel,2.699
2019-03-12,10808,Unleaded Gas,2.232333333333333
2019-03-12,10818,Diesel,2.724
2019-03-12,10818,Midgrade Gas,2.5509999999999997
2019-03-12,10818,Premium Gas,2.8315
2019-03-12,10818,Unleaded Gas,2.2629999999999995
2019-03-12,10838,Diesel,2.7089999999999996
2019-03-12,10838,Midgrade Gas,2.5415
2019-03-12,10838,Premium Gas,2.8465
2019-03-12,10838,Unleaded Gas,2.3665
2019-03-13,10808,Diesel,2.699
2019-03-13,10808,Unleaded Gas,2.232333333333333
2019-03-13,10818,Diesel,2.739
2019-03-13,10818,Midgrade Gas,2.571
2019-03-13,10818,Premium Gas,2.893
2019-03-13,10818,Unleaded Gas,2.3229999999999995
2019-03-13,10838,Diesel,2.7089999999999996
2019-03-13,10838,Midgrade Gas,2.5415
2019-03-13,10838,Premium Gas,2.8315
2019-03-13,10838,Unleaded Gas,2.3689999999999998
2019-03-14,10808,Diesel,2.699
2019-03-14,10808,Midgrade Gas,2.459
2019-03-14,10808,Premium Gas,2.679
2019-03-14,10808,Unleaded Gas,2.259
2019-03-14,10818,Diesel,2.739
2019-03-14,10818,Midgrade Gas,2.593
2019-03-14,10818,Premium Gas,2.9130000000000003
2019-03-14,10818,Unleaded Gas,2.355
2019-03-14,10838,Diesel,2.7089999999999996
2019-03-14,10838,Midgrade Gas,2.5415
2019-03-14,10838,Premium Gas,2.8465
2019-03-14,10838,Unleaded Gas,2.3689999999999998
2019-03-15,10808,Diesel,2.699
2019-03-15,10808,Midgrade Gas,2.459
2019-03-15,10808,Premium Gas,2.679
2019-03-15,10808,Unleaded Gas,2.2656666666666663
2019-03-15,10818,Diesel,2.739
2019-03-15,10818,Midgrade Gas,2.604
2019-03-15,10818,Premium Gas,2.9130000000000003
2019-03-15,10818,Unleaded Gas,2.355
2019-03-15,10838,Diesel,2.7089999999999996
2019-03-15,10838,Midgrade Gas,2.534
2019-03-15,10838,Premium Gas,2.839
2019-03-15,10838,Unleaded Gas,2.3615
2019-03-16,10808,Diesel,2.699
2019-03-16,10808,Midgrade Gas,2.459
2019-03-16,10808,Premium Gas,2.679
2019-03-16,10808,Unleaded Gas,2.2656666666666663
2019-03-16,10818,Diesel,2.739
2019-03-16,10818,Midgrade Gas,2.5723333333333334
2019-03-16,10818,Premium Gas,2.925
2019-03-16,10818,Unleaded Gas,2.355
2019-03-16,10838,Diesel,2.7089999999999996
2019-03-16,10838,Midgrade Gas,2.534
2019-03-16,10838,Premium Gas,2.824
2019-03-16,10838,Unleaded Gas,2.3615
2019-03-17,10808,Diesel,2.699
2019-03-17,10808,Midgrade Gas,2.459
2019-03-17,10808,Premium Gas,2.679
2019-03-17,10808,Unleaded Gas,2.2656666666666663
2019-03-17,10818,Diesel,2.739
2019-03-17,10818,Midgrade Gas,2.604
2019-03-17,10818,Premium Gas,2.9690000000000003
2019-03-17,10818,Unleaded Gas,2.355
2019-03-17,10838,Diesel,2.7089999999999996
2019-03-17,10838,Midgrade Gas,2.534
2019-03-17,10838,Premium Gas,2.824
2019-03-17,10838,Unleaded Gas,2.354
2019-03-18,10808,Diesel,2.699
2019-03-18,10808,Midgrade Gas,2.459
2019-03-18,10808,Premium Gas,2.679
2019-03-18,10808,Unleaded Gas,2.292333333333333
2019-03-18,10818,Diesel,2.7515
2019-03-18,10818,Midgrade Gas,2.6189999999999998
2019-03-18,10818,Premium Gas,2.925666666666667
2019-03-18,10818,Unleaded Gas,2.375
2019-03-18,10838,Diesel,2.7089999999999996
2019-03-18,10838,Midgrade Gas,2.519
2019-03-18,10838,Premium Gas,2.824
2019-03-18,10838,Unleaded Gas,2.4015
2019-03-19,10808,Diesel,2.7723333333333335
2019-03-19,10808,Midgrade Gas,2.5256666666666665
2019-03-19,10808,Premium Gas,2.779
2019-03-19,10808,Unleaded Gas,2.292333333333333
2019-03-19,10818,Diesel,2.7515
2019-03-19,10818,Midgrade Gas,2.655
2019-03-19,10818,Premium Gas,2.939
2019-03-19,10818,Unleaded Gas,2.375
2019-03-19,10838,Diesel,2.7089999999999996
2019-03-19,10838,Midgrade Gas,2.5515
2019-03-19,10838,Premium Gas,2.9690000000000003
2019-03-19,10838,Unleaded Gas,2.459
2019-03-20,10808,Diesel,2.7723333333333335
2019-03-20,10808,Midgrade Gas,2.5256666666666665
2019-03-20,10808,Premium Gas,2.779
2019-03-20,10808,Unleaded Gas,2.339
2019-03-20,10818,Diesel,2.7515
2019-03-20,10818,Midgrade Gas,2.665
2019-03-20,10818,Premium Gas,2.939
2019-03-20,10818,Unleaded Gas,2.403
2019-03-20,10838,Diesel,2.7089999999999996
2019-03-20,10838,Midgrade Gas,2.5915
2019-03-20,10838,Premium Gas,2.8965
2019-03-20,10838,Unleaded Gas,2.4939999999999998
2019-03-21,10808,Diesel,2.7723333333333335
2019-03-21,10808,Midgrade Gas,2.5256666666666665
2019-03-21,10808,Premium Gas,2.779
2019-03-21,10808,Unleaded Gas,2.359
2019-03-21,10818,Diesel,2.769
2019-03-21,10818,Midgrade Gas,2.7515
2019-03-21,10818,Premium Gas,2.939
2019-03-21,10818,Unleaded Gas,2.411
2019-03-21,10838,Diesel,2.7089999999999996
2019-03-21,10838,Midgrade Gas,2.584
2019-03-21,10838,Premium Gas,2.889
2019-03-21,10838,Unleaded Gas,2.4640000000000004
2019-03-22,10808,Diesel,2.7723333333333335
2019-03-22,10808,Midgrade Gas,2.5256666666666665
2019-03-22,10808,Premium Gas,2.779
2019-03-22,10808,Unleaded Gas,2.359
2019-03-22,10818,Diesel,2.769
2019-03-22,10818,Midgrade Gas,2.7765000000000004
2019-03-22,10818,Premium Gas,2.985666666666667
2019-03-22,10818,Unleaded Gas,2.455
2019-03-22,10838,Diesel,2.7089999999999996
2019-03-22,10838,Midgrade Gas,2.714
2019-03-22,10838,Premium Gas,3.0265
2019-03-22,10838,Unleaded Gas,2.4640000000000004
2019-03-23,10808,Diesel,2.7723333333333335
2019-03-23,10808,Midgrade Gas,2.5256666666666665
2019-03-23,10808,Premium Gas,2.779
2019-03-23,10808,Unleaded Gas,2.359
2019-03-23,10818,Diesel,2.769
2019-03-23,10818,Midgrade Gas,2.7765000000000004
2019-03-23,10818,Premium Gas,2.985666666666667
2019-03-23,10818,Unleaded Gas,2.455
2019-03-23,10838,Diesel,2.7089999999999996
2019-03-23,10838,Midgrade Gas,2.7015
2019-03-23,10838,Premium Gas,3.0140000000000002
2019-03-23,10838,Unleaded Gas,2.424
2019-03-24,10808,Diesel,2.779
2019-03-24,10808,Midgrade Gas,2.459
2019-03-24,10808,Premium Gas,2.809
2019-03-24,10808,Unleaded Gas,2.359
2019-03-24,10818,Diesel,2.7515
2019-03-24,10818,Midgrade Gas,2.7410000000000005
2019-03-24,10818,Premium Gas,2.929
2019-03-24,10818,Unleaded Gas,2.455
2019-03-24,10838,Diesel,2.7089999999999996
2019-03-24,10838,Midgrade Gas,2.7015
2019-03-24,10838,Premium Gas,3.0140000000000002
2019-03-24,10838,Unleaded Gas,2.424
2019-03-25,10808,Diesel,2.779
2019-03-25,10808,Midgrade Gas,2.459
2019-03-25,10808,Premium Gas,2.809
2019-03-25,10808,Unleaded Gas,2.359
2019-03-25,10818,Diesel,2.7515
2019-03-25,10818,Midgrade Gas,2.7410000000000005
2019-03-25,10818,Premium Gas,3.0429999999999997
2019-03-25,10818,Unleaded Gas,2.483
2019-03-25,10838,Diesel,2.7089999999999996
2019-03-25,10838,Midgrade Gas,2.674
2019-03-25,10838,Premium Gas,3.0415
2019-03-25,10838,Unleaded Gas,2.4815000000000005
2019-03-26,10808,Diesel,2.779
2019-03-26,10808,Midgrade Gas,2.459
2019-03-26,10808,Premium Gas,2.809
2019-03-26,10808,Unleaded Gas,2.372333333333333
2019-03-26,10818,Diesel,2.7515
2019-03-26,10818,Midgrade Gas,2.761
2019-03-26,10818,Premium Gas,3.0709999999999997
2019-03-26,10818,Unleaded Gas,2.483
2019-03-26,10838,Diesel,2.7123333333333335
2019-03-26,10838,Midgrade Gas,2.799
2019-03-26,10838,Premium Gas,3.084
2019-03-26,10838,Unleaded Gas,2.5690000000000004
2019-03-27,10808,Diesel,2.779
2019-03-27,10808,Midgrade Gas,2.459
2019-03-27,10808,Premium Gas,2.809
2019-03-27,10808,Unleaded Gas,2.372333333333333
2019-03-27,10818,Diesel,2.7515
2019-03-27,10818,Midgrade Gas,2.759
2019-03-27,10818,Premium Gas,3.049
2019-03-27,10818,Unleaded Gas,2.499
2019-03-27,10838,Diesel,2.7123333333333335
2019-03-27,10838,Midgrade Gas,2.799
2019-03-27,10838,Premium Gas,3.084
2019-03-27,10838,Unleaded Gas,2.579
2019-03-28,10808,Diesel,2.779
2019-03-28,10808,Midgrade Gas,2.459
2019-03-28,10808,Premium Gas,2.809
2019-03-28,10808,Unleaded Gas,2.425666666666667
2019-03-28,10818,Diesel,2.7515
2019-03-28,10818,Midgrade Gas,2.759
2019-03-28,10818,Premium Gas,3.0789999999999997
2019-03-28,10818,Unleaded Gas,2.511
2019-03-28,10838,Diesel,2.699
2019-03-28,10838,Midgrade Gas,2.839
2019-03-28,10838,Premium Gas,3.084
2019-03-28,10838,Unleaded Gas,2.5615
2019-03-29,10808,Diesel,2.779
2019-03-29,10808,Midgrade Gas,2.459
2019-03-29,10808,Premium Gas,2.809
2019-03-29,10808,Unleaded Gas,2.405666666666667
2019-03-29,10818,Diesel,2.7515
2019-03-29,10818,Midgrade Gas,2.759
2019-03-29,10818,Premium Gas,3.1189999999999998
2019-03-29,10818,Unleaded Gas,2.5149999999999997
2019-03-29,10838,Diesel,2.6956666666666664
2019-03-29,10838,Midgrade Gas,2.849
2019-03-29,10838,Premium Gas,3.0615
2019-03-29,10838,Unleaded Gas,2.559
2019-03-30,10808,Diesel,2.779
2019-03-30,10808,Midgrade Gas,2.459
2019-03-30,10808,Premium Gas,2.809
2019-03-30,10808,Unleaded Gas,2.405666666666667
2019-03-30,10818,Diesel,2.7515
2019-03-30,10818,Midgrade Gas,2.764
2019-03-30,10818,Premium Gas,3.0789999999999997
2019-03-30,10818,Unleaded Gas,2.5149999999999997
2019-03-30,10838,Diesel,2.6956666666666664
2019-03-30,10838,Midgrade Gas,2.8715
2019-03-30,10838,Premium Gas,3.084
2019-03-30,10838,Unleaded Gas,2.559
2019-03-31,10808,Diesel,2.779
2019-03-31,10808,Unleaded Gas,2.385666666666667
2019-03-31,10818,Diesel,2.7615
2019-03-31,10818,Midgrade Gas,2.764
2019-03-31,10818,Premium Gas,3.0789999999999997
2019-03-31,10818,Unleaded Gas,2.5149999999999997
2019-03-31,10838,Diesel,2.6523333333333334
2019-03-31,10838,Midgrade Gas,2.8715
2019-03-31,10838,Premium Gas,3.084
2019-03-31,10838,Unleaded Gas,2.559
2019-04-01,10808,Diesel,2.779
2019-04-01,10808,Unleaded Gas,2.439
2019-04-01,10818,Diesel,2.7615
2019-04-01,10818,Midgrade Gas,2.8189999999999995
2019-04-01,10818,Premium Gas,3.0789999999999997
2019-04-01,10818,Unleaded Gas,2.517
2019-04-01,10838,Diesel,2.6523333333333334
2019-04-01,10838,Midgrade Gas,2.8565
2019-04-01,10838,Premium Gas,3.069
2019-04-01,10838,Unleaded Gas,2.544
2019-04-02,10808,Diesel,2.779
2019-04-02,10808,Unleaded Gas,2.459
2019-04-02,10818,Diesel,2.7615
2019-04-02,10818,Midgrade Gas,2.8189999999999995
2019-04-02,10818,Premium Gas,3.0789999999999997
2019-04-02,10818,Unleaded Gas,2.5149999999999997
2019-04-02,10838,Diesel,2.6523333333333334
2019-04-02,10838,Midgrade Gas,2.8565
2019-04-02,10838,Premium Gas,3.069
2019-04-02,10838,Unleaded Gas,2.5340000000000003
2019-04-03,10808,Diesel,2.779
2019-04-03,10808,Unleaded Gas,2.459
2019-04-03,10818,Diesel,2.774
2019-04-03,10818,Midgrade Gas,2.8189999999999995
2019-04-03,10818,Premium Gas,3.1229999999999998
2019-04-03,10818,Unleaded Gas,2.527
2019-04-03,10838,Diesel,2.6523333333333334
2019-04-03,10838,Midgrade Gas,2.839
2019-04-03,10838,Premium Gas,3.0515
2019-04-03,10838,Unleaded Gas,2.5265
2019-04-04,10808,Diesel,2.779
2019-04-04,10808,Unleaded Gas,2.459
2019-04-04,10818,Diesel,2.824
2019-04-04,10818,Midgrade Gas,2.804
2019-04-04,10818,Premium Gas,3.1310000000000002
2019-04-04,10818,Unleaded Gas,2.527
2019-04-04,10838,Diesel,2.6523333333333334
2019-04-04,10838,Midgrade Gas,2.8165
2019-04-04,10838,Premium Gas,3.0465
2019-04-04,10838,Unleaded Gas,2.4965
2019-04-05,10808,Diesel,2.779
2019-04-05,10808,Unleaded Gas,2.4523333333333333
2019-04-05,10818,Diesel,2.8415
2019-04-05,10818,Midgrade Gas,2.804
2019-04-05,10818,Premium Gas,3.1310000000000002
2019-04-05,10818,Unleaded Gas,2.535
2019-04-05,10838,Diesel,2.6523333333333334
2019-04-05,10838,Midgrade Gas,2.809
2019-04-05,10838,Premium Gas,3.039
2019-04-05,10838,Unleaded Gas,2.489
2019-04-06,10808,Diesel,2.779
2019-04-06,10808,Unleaded Gas,2.4523333333333333
2019-04-06,10818,Diesel,2.8415
2019-04-06,10818,Midgrade Gas,2.804
2019-04-06,10818,Premium Gas,3.189
2019-04-06,10818,Unleaded Gas,2.5550000000000006
2019-04-06,10838,Diesel,2.6523333333333334
2019-04-06,10838,Midgrade Gas,2.8040000000000003
2019-04-06,10838,Premium Gas,3.029
2019-04-06,10838,Unleaded Gas,2.479
2019-04-07,10808,Diesel,2.779
2019-04-07,10808,Unleaded Gas,2.4523333333333333
2019-04-07,10818,Diesel,2.8415
2019-04-07,10818,Midgrade Gas,2.8265000000000002
2019-04-07,10818,Premium Gas,3.199
2019-04-07,10818,Unleaded Gas,2.5550000000000006
2019-04-07,10838,Diesel,2.6523333333333334
2019-04-07,10838,Midgrade Gas,2.799
2019-04-07,10838,Premium Gas,3.029
2019-04-07,10838,Unleaded Gas,2.4765
2019-04-08,10808,Diesel,2.784
2019-04-08,10808,Unleaded Gas,2.4723333333333333
2019-04-08,10818,Diesel,2.8415
2019-04-08,10818,Midgrade Gas,2.8265000000000002
2019-04-08,10818,Premium Gas,3.199
2019-04-08,10818,Unleaded Gas,2.5550000000000006
2019-04-08,10838,Diesel,2.6523333333333334
2019-04-08,10838,Midgrade Gas,2.799
2019-04-08,10838,Premium Gas,3.029
2019-04-08,10838,Unleaded Gas,2.479
2019-04-09,10808,Diesel,2.784
2019-04-09,10808,Unleaded Gas,2.4723333333333333
2019-04-09,10818,Diesel,2.8223333333333334
2019-04-09,10818,Midgrade Gas,2.8865000000000003
2019-04-09,10818,Premium Gas,3.1656666666666666
2019-04-09,10818,Unleaded Gas,2.579
2019-04-09,10838,Diesel,2.6523333333333334
2019-04-09,10838,Midgrade Gas,2.799
2019-04-09,10838,Premium Gas,3.029
2019-04-09,10838,Unleaded Gas,2.519
2019-04-10,10808,Diesel,2.784
2019-04-10,10808,Unleaded Gas,2.4789999999999996
2019-04-10,10818,Diesel,2.8223333333333334
2019-04-10,10818,Midgrade Gas,2.9115
2019-04-10,10818,Premium Gas,3.199
2019-04-10,10818,Unleaded Gas,2.579
2019-04-10,10838,Diesel,2.7289999999999996
2019-04-10,10838,Midgrade Gas,2.824
2019-04-10,10838,Premium Gas,3.029
2019-04-10,10838,Unleaded Gas,2.6839999999999997
2019-04-11,10808,Diesel,2.784
2019-04-11,10808,Unleaded Gas,2.4789999999999996
2019-04-11,10818,Diesel,2.8223333333333334
2019-04-11,10818,Midgrade Gas,2.9390000000000005
2019-04-11,10818,Premium Gas,3.219
2019-04-11,10818,Unleaded Gas,2.591
2019-04-11,10838,Diesel,2.7289999999999996
2019-04-11,10838,Midgrade Gas,2.9515000000000002
2019-04-11,10838,Premium Gas,3.094
2019-04-11,10838,Unleaded Gas,2.6315
2019-04-12,10808,Diesel,2.784
2019-04-12,10808,Unleaded Gas,2.4789999999999996
2019-04-12,10818,Diesel,2.8223333333333334
2019-04-12,10818,Midgrade Gas,2.9390000000000005
2019-04-12,10818,Premium Gas,3.279
2019-04-12,10818,Unleaded Gas,2.6350000000000002
2019-04-12,10838,Diesel,2.7423333333333333
2019-04-12,10838,Midgrade Gas,2.9790000000000005
2019-04-12,10838,Premium Gas,3.149
2019-04-12,10838,Unleaded Gas,2.6814999999999998
2019-04-13,10808,Diesel,2.784
2019-04-13,10808,Unleaded Gas,2.485666666666667
2019-04-13,10818,Diesel,2.8223333333333334
2019-04-13,10818,Midgrade Gas,2.9139999999999997
2019-04-13,10818,Premium Gas,3.204
2019-04-13,10818,Unleaded Gas,2.6350000000000002
2019-04-13,10838,Diesel,2.7423333333333333
2019-04-13,10838,Midgrade Gas,2.9765
2019-04-13,10838,Premium Gas,3.0865
